model,theta1,theta2,cost
B7-Glob96,4.45059,4.974188,2.7970718489377956e-05
B7-Glob96,4.712389,4.974188,1.8277171583810448e-05
B7-Glob96,4.974188,4.974188,8.263594849770534e-06
B7-Glob96,5.235988,4.974188,1.3984888533493631e-06
B7-Glob96,5.497787,4.974188,4.7020706977183896e-07
B7-Glob96,5.759587,4.974188,6.775155998481414e-06
B7-Glob96,6.021386,4.974188,1.9699026826920418e-05
B7-Glob96,6.283185,4.974188,3.680813288590315e-05
B7-Glob96,0.0,5.235988,6.672798349514421e-05
B7-Glob96,0.261799,5.235988,8.071459054538412e-05
B7-Glob96,0.523599,5.235988,8.61725984617215e-05
B7-Glob96,0.785398,5.235988,8.180708935792863e-05
B7-Glob96,1.047198,5.235988,6.865422776616432e-05
B7-Glob96,1.308997,5.235988,4.9812723769393604e-05
B7-Glob96,1.570796,5.235988,2.9642539294038275e-05
B7-Glob96,1.832596,5.235988,1.2643567047420282e-05
B7-Glob96,2.094395,5.235988,2.3115411610379805e-06
B7-Glob96,2.356194,5.235988,2.7353579108161277e-07
B7-Glob96,2.617994,5.235988,5.929775334471313e-06
B7-Glob96,2.879793,5.235988,1.6692432112084967e-05
B7-Glob96,3.141593,5.235988,2.8752104284558787e-05
B7-Glob96,3.403392,5.235988,3.816161715475734e-05
B7-Glob96,3.665191,5.235988,4.1942445705511946e-05
B7-Glob96,3.926991,5.235988,3.8913969052689063e-05
B7-Glob96,4.18879,5.235988,3.0021235176463288e-05
B7-Glob96,4.45059,5.235988,1.8072633496179846e-05
B7-Glob96,4.712389,5.235988,6.9583860364526425e-06
B7-Glob96,4.974188,5.235988,5.612383626317798e-07
B7-Glob96,5.235988,5.235988,1.6544277819224552e-06
B7-Glob96,5.497787,5.235988,1.1086418908494541e-05
B7-Glob96,5.759587,5.235988,2.7475774833095143e-05
B7-Glob96,6.021386,5.235988,4.750322373253659e-05
B7-Glob96,6.283185,5.235988,6.672798349514424e-05
B7-Glob96,0.0,5.497787,0.00010235489814064946
B7-Glob96,0.261799,5.497787,0.00010968890497578017
B7-Glob96,0.523599,5.497787,0.00010427132704270359
B7-Glob96,0.785398,5.497787,8.740692779521991e-05
B7-Glob96,1.047198,5.497787,6.313103664831245e-05
B7-Glob96,1.308997,5.497787,3.7161233588749694e-05
B7-Glob96,1.570796,5.497787,1.5418969533027823e-05
B7-Glob96,1.832596,5.497787,2.513597498036618e-06
B7-Glob96,2.094395,5.497787,5.902005399376593e-07
B7-Glob96,2.356194,5.497787,8.84429051222918e-06
B7-Glob96,2.617994,5.497787,2.3827316347823758e-05
B7-Glob96,2.879793,5.497787,4.045499147373277e-05
B7-Glob96,3.141593,5.497787,5.344251555354142e-05
B7-Glob96,3.403392,5.497787,5.877715663182783e-05
B7-Glob96,3.665191,5.497787,5.482976445590391e-05
B7-Glob96,3.926991,5.497787,4.28049117498181e-05
B7-Glob96,4.18879,5.497787,2.6408120829486795e-05
B7-Glob96,4.45059,5.497787,1.0820024022063574e-05
B7-Glob96,4.712389,5.497787,1.2545761195456816e-06
B7-Glob96,4.974188,5.497787,1.4913002411198638e-06
B7-Glob96,5.235988,5.497787,1.2779667308219198e-05
B7-Glob96,5.497787,5.497787,3.341482928949655e-05
B7-Glob96,5.759587,5.497787,5.910448552114147e-05
B7-Glob96,6.021386,5.497787,8.403471026221832e-05
B7-Glob96,6.283185,5.497787,0.00010235489814064928
B7-Glob96,0.0,5.759587,0.0001387498899500261
B7-Glob96,0.261799,5.759587,0.00013791290810380802
B7-Glob96,0.523599,5.759587,0.00012107426441544843
B7-Glob96,0.785398,5.759587,9.233074917619872e-05
B7-Glob96,1.047198,5.759587,5.860218477168342e-05
B7-Glob96,1.308997,5.759587,2.7830555459626933e-05
B7-Glob96,1.570796,5.759587,6.926619523670876e-06
B7-Glob96,1.832596,5.759587,9.119434043366975e-09
B7-Glob96,2.094395,5.759587,7.402194665714376e-06
B7-Glob96,2.356194,5.759587,2.5652754808217022e-05
B7-Glob96,2.617994,5.759587,4.8556055025339497e-05
B7-Glob96,2.879793,5.759587,6.890783492413564e-05
B7-Glob96,3.141593,5.759587,8.050743173886178e-05
B7-Glob96,3.403392,5.759587,7.987017833425331e-05
B7-Glob96,3.665191,5.759587,6.718677920115242e-05
B7-Glob96,3.926991,5.759587,4.627085158123621e-05
B7-Glob96,4.18879,5.759587,2.350878069957121e-05
B7-Glob96,4.45059,5.759587,6.095202403286988e-06
B7-Glob96,4.712389,5.759587,3.054587452336152e-08
B7-Glob96,4.974188,5.759587,8.422281214976978e-06
B7-Glob96,5.235988,5.759587,3.055124880476573e-05
B7-Glob96,5.497787,5.759587,6.196013152143066e-05
B7-Glob96,5.759587,5.759587,9.554746659048639e-05
B7-Glob96,6.021386,5.759587,0.0001233808943000332
B7-Glob96,6.283185,5.759587,0.0001387498899500266
B7-Glob96,0.0,6.021386,0.00017009142725762764
B7-Glob96,0.261799,6.021386,0.00016151135853120506
B7-Glob96,0.523599,6.021386,0.0001346776262620539
B7-Glob96,0.785398,6.021386,9.616142275476017e-05
B7-Glob96,1.047198,6.021386,5.527438655860272e-05
B7-Glob96,1.308997,6.021386,2.1642300884246812e-05
B7-Glob96,1.570796,6.021386,2.7165008760915418e-06
B7-Glob96,1.832596,6.021386,1.8836299959655827e-06
B7-Glob96,2.094395,6.021386,1.7672988172018326e-05
B7-Glob96,2.356194,6.021386,4.426603894241435e-05
B7-Glob96,2.617994,6.021386,7.316368691295697e-05
B7-Glob96,2.879793,6.021386,9.555720586715319e-05
B7-Glob96,3.141593,6.021386,0.0001047611504099727
B7-Glob96,3.403392,6.021386,9.80514054634251e-05
B7-Glob96,3.665191,6.021386,7.741268790318622e-05
B7-Glob96,3.926991,6.021386,4.8994010019178255e-05
B7-Glob96,4.18879,6.021386,2.1418880676400377e-05
B7-Glob96,4.45059,6.021386,3.4058986324269347e-06
B7-Glob96,4.712389,6.021386,1.3419829310363356e-06
B7-Glob96,4.974188,6.021386,1.746466748413244e-05
B7-Glob96,5.235988,6.021386,4.91477591374706e-05
B7-Glob96,5.497787,6.021386,8.948958975837542e-05
B7-Glob96,5.759587,6.021386,0.000129054107326768
B7-Glob96,6.021386,6.021386,0.00015830565609090298
B7-Glob96,6.283185,6.021386,0.000170091427257628
B7-Glob96,0.0,6.283185,0.0001909674528010681
B7-Glob96,0.261799,6.283185,0.00017696226119806477
B7-Glob96,0.523599,6.283185,0.00014341045378296003
B7-Glob96,0.785398,6.283185,9.855790323298641e-05
B7-Glob96,1.047198,6.283185,5.3274492053791686e-05
B7-Glob96,1.308997,6.283185,1.821979259994412e-05
B7-Glob96,1.570796,6.283185,1.0872994619124593e-06
B7-Glob96,1.832596,6.283185,4.658774002474193e-06
B7-Glob96,2.094395,6.283185,2.6182145579142997e-05
B7-Glob96,2.356194,6.283185,5.82312595391389e-05
B7-Glob96,2.617994,6.283185,9.080876642175034e-05
B7-Glob96,2.879793,6.283185,0.00011412098025271537
B7-Glob96,3.141593,6.283185,0.0001212746374313921
B7-Glob96,3.403392,6.283185,0.00011016801777482497
B7-Glob96,3.665191,6.283185,8.406669961274181e-05
B7-Glob96,3.926991,6.283185,5.070881709230392e-05
B7-Glob96,4.18879,6.283185,2.0180910088774947e-05
B7-Glob96,4.45059,6.283185,2.136987731780856e-06
B7-Glob96,4.712389,6.283185,3.1112882642761983e-06
B7-Glob96,4.974188,6.283185,2.4651624983283464e-05
B7-Glob96,5.235988,6.283185,6.278137898380408e-05
B7-Glob96,5.497787,6.283185,0.00010894269809421614
B7-Glob96,5.759587,6.283185,0.00015217650939433234
B7-Glob96,6.021386,6.283185,0.00018196291737420745
B7-Glob96,6.283185,6.283185,0.0001909674528010683
